November,14,1997,C++ draft standard is submitted for approval,Both the ANSI (American National Standards Institute) and ISO (International Standards Organization) have committees working on the formal standards for the C++ programming language. This programming language will provide object-oriented programming capabilities.
November,15,1971,The Intel 4004 Microprocessor is Released,"This was the first Central Processing Unit (CPU) to be produced on a single chip. Before this chip, it took several chips to have a 'complete' CPU. By adding in a RAM (Random Access Memory) or ROM (Read-Only Memory) chips, a fully programmable computer could be built."
November,16,1992,Microsoft Access 1.0 is Shipped,"For decades, databases were either the sole realm of large computer systems. The previous decade saw several PC-based database systems produced which proved popular. It has since become a very popular platform to combine reports, data storage and computer programming in an accessible way to users that do not have a strong programming background."
November,17,1951,J Lyons Runs the First Business Application on a Computer,"J Lyons, a United Kingdom food company took an early interest in computers for business use. On this date, they ran the first business application on a computer. They went on to create the LEO Computer company to sell and service computers for corporations."
November,17,1998,SyQuest Files for Chapter 11 Bankruptcy,"Yielding to pressures from other providers and standard formats of removable data storage, SyQuest files for bankruptcy. Media files were one of the first big uses of removable media. These data formats were large and dedicated hard drives were expensive. By separating the media from the drive mechanism, the cost could be reduced to allow for much more storage, even if it meant that cartridges needed to be swapped. The 1990s saw the use of recordable CDs and DVDs spike, making the technologies used by SyQuest obsolete. "
November,18,1996,Intel CEO predicts 10Ghz processors by 2011,"Predicting processor speed for fifteen years in the future is difficult to do. As of 2010, it seems that he will be short, but not by much."
November,19,1990,The first Version of CVS is released,"CVS is used to manage the source code for projects and assist with the task of overwriting other developer's changes. The history of these Revision Control systems goes back to 1972 with the SCCS (Source Code Control System) produced by Bell Labs. By the early 1980s, the open source version RCS was produced, which inspired CVS. "
November,19,1955,Parkinson's Law Appears for the First Time in Print,Parkinson's Law states that 'Work expands to fill the time for it's completion'. This has often been used to promote aggressive schedules for producing software.
November,20,1963,Hackers is First Used in Reference to Computing,"Hacking has been a term used for hundreds of years, however this term appears for the first time in print in relation to computers in the MIT student newspaper, 'Many telephone services have been curtailed because of so-called hackers, . . . .The hackers have accomplished such things as tying up all the tie-lines between Harvard and MIT, or making long-distance calls by charging them to a local radar installation. . . . . Because of the 'hacking,'  the majority of the MIT phones are 'trapped.' "
November,20,1985,Microsoft Windows 1.0 is Released,"More than two years after being announce, Windows 1.0 is released. Three months earlier, Microsoft and IBM formed an alliance to produce OS/2, which was intended to replace Windows altogether. That never happened and Windows is the most successful line of personal computer operating systems."
November,21,1969,The First ARPANET Link is Made,"The ARPANET was a government-funded networking project to produce a reliable an standardized method for connecting computers of different Operating Systems.  Eventually, this will become the basis for the Internet."
November,22,1995,Toy Story is Released,Toy Story has the distinction of being the first feature-length movie to have the video portion completely computer generated.
November,22,1988,The Netherlands Connects to the Internet,The Netherlands was the second country to connect to the Internet. Many countries and regions had their own proprietary networks and the Internet ultimately consolidated the majority of these for worldwide connectivity.
November,23,2007,A MA15+ Rating is Given to 'Soldier of Fortune:Payback' in Australia,"This rating went beyond the normal 'recommendation' for anyone under 15, it carried the weight of legal authority to require that anyone under 15 wanting to purchase or rent this game must be accompanied by a parent or legal guardian. Even if the game company refused to be rated, this would have banned the game altogether. In the end, the result was the same. The game was withdrawn and not sold in Australia."
November,24,1999,iMesh was released,"While not the first filesharing system, it was one of the first popular ones for internet users. It allowed a file to be downloaded from one of many known good copies across the userbase. They are also notable for being sued by the RIAA (Recording Industry Association of America) for promoting piracy. In contrast to Napster, which ultimately went out of business, iMesh was willing and able to make changes to allow them to continue in business even today."
November,25,2002,Roxio Acquires the Napster Brand and Assets,"Napster was a song-sharing service that was sued for promoting illegal file sharing of copyrighted song files. After a several year fight, the company was forced to close down. Roxio resurrects the brand and logo and runs a legal online music service."
November,26,1976,Microsoft is Incorporated,"Even though the software giant is now located in Washington state, it's roots are in New Mexico. Within three years, they will move to Redmond."
November,27,2000,Space Shuttle Simulator 'Orbiter' is released,"This freeware software for Microsoft Windows was popular not for the graphics, but for the realism of the controls. It continues to be available today with a large following of users and contributors."
November,28,1995,Internet Explorer 2.0 is Released,"Somewhat late to the web browser market, this version supports SSL, background audio and supports twelve languages."
November,29,1972,Pong is Set Up in a Tavern,Nolan Bushnell and Al Alcorn set up this coin-operated device in Andy Capp's Tavern. The success of this machine prompted the two to found Atari for producing similar games.
November,30,2006,Windows Vista is Released,"With much fanfare, Windows Vista is released to corporate clients. Enhanced security and improved user interface design are touted as primary benefits. However, incompatibility for some existing systems and the drastic change in default security settings put off any wide-scale adoption. "
December,1,1941,Federico Faggin is Born,"Dr. Faggin is credited for being the co-inventor of the microprocessor. He provided a large portion of both the design and theory for the Intel 4004 chip.  Born in Italy, he graduated from the University of Padua in 1965. He eventually founded Zilog to produce chips for the new personal computer market."
December,2,1954,IBM Delivers NORC to the Navy,"The Naval Ordnance Research Calculator was built by IBM and was delivered to the Naval Surface Weapons Center in Virginia. During the inauguration ceremony, it calculated pi to 3096 digits in 13 minutes, a record for the time. It provided service for many computing-intensive applications such as ballistics. It remained one of the fastest computers for about three years, and it provided useful service for nearly fifteen years."
December,3,1924,John Backus is Born,"Backus is credited with leading the team that produced FORTRAN, one of the first human-readable computer languages. He also is credited with the BNF (Backus-Naur Form, or Backus Normal Form). The BNF is a formal way to describe a computer language in a way that is not ambiguous and promotes mathematical analysis."
December,4,1987,OS/2 is Released,"Two years after Windows 1.0 and a month after Windows 2.0, the once joint venture with Microsoft sees it's first version released. IBM has since ceased support, but the product lives on through a company called eComStation."
December,5,1941,The Z3 Computer is Completed,"Konrad Zuse, a German Engineer,  completes his digital computer, the first digital computer to be run by a program. Within five years, he will publish the details of the first high-level programming language, Plankalkül."
December,5,2004,IBM Sells it's PC Division to Lenovo,"After creating the de facto standard for personal computers nearly a quarter of a century earlier, IBM sells it's PC Division to Lenovo, a multinational company based in China."
December,6,1941,The Company to be Known as Texas Instruments is Purchased,"Geophysical Service Incorporated (GSI) was formed in the early 1930s to provide petroleum search services.  On this date in 1941, four investors purchased the company, just one day before the U.S. entered into WW II. During the war, the company used it's technology to detect submarines. By 1951, the company changed it's name to Texas Instruments and later sold off the GSI division to focus exclusively on electronics."
December,7,1988,Andrei Ershov Dies,"His life was dedicated to promoting the research of computing as well as the broad acceptance of it. His contributions to research greatly influenced the direction within academics in his Russian homeland. He experimented with computer literacy at the secondary level and established a center for collecting Russian Literature. These varied activities shows his broad influence in not only computer science, but to the promotion of knowledge."
December,7,1972,Rolling Stone Announces The First Computer Game Championship,"In an article titled 'S P A C E W A R - Fanatic Life and Symbolic Death Among the Computer Bums', Rolling Stone announces an upcomming 'Intergalactic spacewar olympics' where players compete in a game of 'Spacewar' on a PDP-10. The game was created more than ten years earlier and has somewhat the same feel as 'Asteroids'. "
December,8,1943,The Colossus is Delivered to Bletchley Park,"Blechley Park was Britain's main cryptanalysis facility during World War II. This system used vacuum tubes to perform calculations and read data from paper tape, much like punched cards, but in a continuous strip."
December,9,1968,The Mother of All Demos' is Held,"Douglas Englebart has taken his inspiration from Vanevar Bush's 'As We May Think' and has produced his own computer system for use by a small team. The product has been under construction for more than five years and this demo shows many great ideas including, audio/video conferencing, the first public use of the computer mouse, ergonomic office furniture built with computers in mind and many other amazing results of their work."
December,9,1906,Grace Hopper is Born,"Trained as a Mathematician, Grace Hopper is assigned to work on the Mark I computer project, though at the time she wished she had been assigned to the cryptanalysis service. However, she is happy with the work she is asked to do and ultimately becomes a leader in promoting the use of computers and simplifying the programming by leading efforts to create programming languages such as COBOL."
December,10,1815,Lady Ada Lovelace is Born,"She is credited for being the first computer programmer due to the notes she wrote while working on Babbage's Mechanical computer. She was transcribing someone else's notes and in an effort to improve those notes, showed an algorithm meant to be followed by a computer. Ironically, her father was Lord Byron, who only 3 years before her birth had defended the Luddites. The Luddites had a habit of destroying the mechanical looms that represented the industrial revolution which represented a loss of their way of life."
December,10,1993,Doom for MS-DOS is released,This first version was 'shareware' where users were encouraged to share it and pay for it if they liked it. This was one of the first popularized 3D games.
December,11,1984,SyQuest Receives US Patent,"Patent 4488187 was for a Servo Control Apparatus, which was featured prominently in their early removable drives. "
December,12,1980,US Copyright Law is Extended to Software,"Until this point, it could be argued that certain software could not be claimed as exclusively owned by a company under certain situations, such as when users contribute additions. This change allowed companies to assert their rights to software, making access harder to come by. Within three years, the GNU foundation and eventually the Free Software Foundation to challenge this idea and to establish licences that would prevent commercial use and promote access."
December,12,1980,Apple Computer Goes Public,"Until this point, Apple was a private company. After the sale, the company was worth $10 million US. "
December,13,2004,David Wheeler Dies,"Professor Wheeler worked on EDSAC, an early computer and wrote the first stored program. He was involved with establishing the notion of a subroutine, a set of steps that were separate from other parts of the code and could be used repeatedly. He also worked on data compression techniques."
December,14,1989,ANSI-C is Approved,"Originally developed more than fifteen years earlier, the C computer language is now standardized by ANSI (American National Standards Institute). With this standard in place, code written in ANSI-C can be used on a variety of platforms that support this standard."
December,15,1999,Windows 2000 is Released,Computer manufacturers are the first to get this new operating system from Microsoft. Previous versions of Windows were fundamentally different for desktop and server systems. This is the first version of Windows to consolidate the underlying technology between desktops and servers.
December,16,2006,Scheme R6RS Feedback is Published,"Scheme is a variant of the computer language Lisp. Lisp started development in 1956 and Scheme started development in 1975. The two languages have diverged somewhat, though can look similar. "
December,17,1996,The 'Option Red' Supercomputer is Started Up,"This computer is set up at the Sandia National Labratory and can perform one trillion floating-point operations a second. Floating-point arithmetic allows the use of decimals, which greatly increases the complexity of the calculations over simple integer calculations. It was built with more than 9000 Intel Processors, 600Gb Ram and 2 Tb (2000GB) of hard drive space. It is the fastest computer of it's time."
December,18,1987,Perl is Released,"Originally developed as a scripting language to generate reports, Perl has been expanded to be a general purpose computer language. In practice, the language can be difficult to read due to it's ability to be terse. This has lead to Perl being described as 'Making simple things difficult and difficult things possible'"
December,19,1921,Adin Falkoff is Born,Adin Falkoff is born in New Jersey and receives his degree in Chemical Engieering and then goes on to earn his Master's in Mathematics from Yale. By this time he had been working for IBM for several years. He is one of the co-inventors of APL 'A Programming Language'. It heavily used symbols instead of words and was difficult to read without some basic instruction. APL was heavily used in actuarial and statistical programs.
December,20,1943,Norman Bel Geddes is Chosen to Design the Case for the Mark I,"This controversial announcement was not a comment on Bel Geddes' abilities, but the timing and expense. The case would cost $100,000 and many thought this extravagance could not be afforded during a time of war (WW II). Norman Bel Geddes also designed General Motor's Pavilion for the 1939 Worlds Fair."
December,21,1999,The Quake Engine Source Code is Released Under the GNU license,"After id Software's successful products Doom and Quake, the company released the core engine for Quake to be modified and used freely for non-commercial use."
December,22,1972,RFC 433 is Proposed,"The RFC (Request For Comment) system was initially an informal way to discuss proposed features and standards for the ARPANET. In RFC 433, the idea that certain system applications should use standard socket is documented. For example, Telnet would be socket 1, FTP would be socket 3, etc. "
December,23,1947,The Transistor is First Demonstrated to a Small Audience,There are several claims to who invented the transistor. AT&T Bell Telephone Labs presents their findings to a small group. This idea will be improved upon and be heavily used to improve the performance and reduce the power consumption of future computers.
December,24,1904,Joseph Juran is Born,"He is credited with generalizing the '80/20 rule' in 1937. The rule is generalized as '80% of the effects are from 20% of the causes'.  Twenty years earlier, a man named Pareto noticed that 80 percent of the land was owned by 20 percent of the population in Italy. Pareto also developed the 'Pareto Charts' as part of his work as an economist."
December,25,1990,The First WWW Server is Online,"Diring a Christmas break, Tim Berners-Lee completes the first Web Browser, Web Server and WYSIWYG HTML Editor. He turns on his server to produce the first WWW server on the Internet."
December,26,1982,TIME's Man of the Year is Not a Person,"The Computer gets the honor of being the most influential during the year. This is the first object to receive the honor. Within ten years, the Earth will become the second."
December,27,1962,First Patent Filed For a Removable Disk,"While it will be nearly twenty years before a practical consumer version will be developed, the first patent is filed on this date.  The machine described in the patent application is roughly the size of a dishwasher, with a clear lid with a hard drive platter on top."
December,28,1903,John von Neumann is Born,"Von Neumann was an influential leader in several fields including Mathematics, Computer Science, Economics and Hydrodynamics. His work on computers is probably best characterized in his description of the so-called von Neumann style computer where both data and program instructions are in the same memory where a control unit would interact with the memory and the Arithmetic/Logic Unit as well as various input/output channels to perform it's calculations."
December,29,1998,New York Times Article Appears on 'Les Horribles Cernettes',This group of CERN women have written songs and performed at various events. They hold the distinction of the first band to have a web site and the first image on the web is of the band.
December,30,1967,Joint Resolution 1180-420 is Issued between the Communist Party and the USSR Council of Ministers,"This resolution assigned the USSR Radio Industry Ministry the responsibility for the Ryad series of computers. To accomplish this, they set up the NICEVT bureau. This organization is still in existence today. Throughout it's history, they have promoted the use of supercomputing capabilities across the former Soviet Union and now Russia as well as education use of computers."
December,31,1988,Tetris Arcade is Released,"This is one of the first examples of a PC game being ported to an Arcade version. Until now this generally happened the other way around. Tetris has a long and sorted history of ownership and licensing that can't be expressed here. However, it can be said to be an addicting game that has been ported to more systems than any other game in history."
December,31,1974,The Altair 8800 Appears in Popular Electronics,"Not only was this considered the first 'personal computer', it was also the platform for one of Microsoft's first implementations of Basic. At this time, Microsoft has not even been incorporated, but will soon be."
